,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
130642,kn1moWlLuMgmnHIVyz2PQA,"""Sonic Drive-In""","""235 W University Dr""",Mesa,AZ,85201,33.4219656,-111.838078,2.5,22,1,American (Traditional);Restaurants;Fast Food
130675,5leoFV0AZZgCDbCs0G5yfQ,"""McDonald's""","""5750 W Thomas Rd""",Phoenix,AZ,85031,33.4808396,-112.18428130000001,1.5,9,1,Restaurants;Fast Food;Burgers
130720,XRswju4sXUiChhuTWbAZeA,"""Dairy Queen""","""8889 W Peoria Ave""",Peoria,AZ,85345,33.5805255,-112.2503676,2.0,17,1,Restaurants;Food;Ice Cream & Frozen Yogurt;Fast Food
130743,Ffzhzidm9OesdEzR-MLuwg,"""Waffle House""","""2189 E University Dr""",Tempe,AZ,85281,33.421616,-111.89215630000001,3.0,74,1,Breakfast & Brunch;Restaurants;Diners;American (Traditional)
130756,LYgAf_vpMQU6JqBcTXg-Sw,"""Bobby Q - Mesa""","""1610 S Stapley Dr""",Mesa,AZ,85204,33.3850902,-111.80618009999999,4.5,414,1,Barbeque;American (New);Gluten-Free;Burgers;Restaurants
130762,9HG09ZNqzrEUz-ipSTRkKA,"""Filiberto's Mexican Food""","""2302 W Camelback Rd""",Phoenix,AZ,85015,33.5097522,-112.1089076,2.0,21,1,Mexican;Restaurants
130764,Bmnz-8AXTg4YS16BYCwJFg,"""Duke's Tavern""","""4910 W Ray Rd""",Chandler,AZ,85226,33.320344,-111.926391,4.0,36,0,Restaurants;American (Traditional)
130765,eZqoDfBg-xOS8WdcZCYM2A,"""JL Smokehouse""","""1712 E Broadway""",Phoenix,AZ,85040,33.4069903648,-112.04453676899999,5.0,14,1,Barbeque;Smokehouse;Food;Sandwiches;American (Traditional);Restaurants
130788,IXUoO2QcFergBHdR4wPf9g,"""Pitch""","""6350 Thomas Rd""",Scottsdale,AZ,85251,33.480188500000004,-111.94523190000001,4.0,38,1,Wine Bars;Italian;Pizza;Nightlife;Coffee & Tea;Food;Restaurants;Bars
130874,uIE9H0cz2AvxorEqy5cZ0w,"""Philly's Sports Grill""","""1826 N Scottsdale Rd""",Tempe,AZ,85281,33.4496946,-111.92698680000001,3.5,143,1,Restaurants;Bars;Nightlife;Sports Bars;American (Traditional)
130877,jgTAIr7huZoFt5vaBCDuBQ,"""Sidewinder Subs""","""1455 W Elliott Rd, Ste 103""",Gilbert,AZ,85233,33.3494438463,-111.821302053,4.5,198,1,Restaurants;Sandwiches
130881,q0hyzge6l3CML1GNAlaFCw,"""Cactus Moon Sports Grill""","""1017 N Dobson, Ste 108""",Mesa,AZ,85201,33.4352890442,-111.865678281,2.0,90,0,Bars;Restaurants;Sports Bars;American (Traditional);Nightlife
130889,6BSl6vLEyZvro_YIqorxEQ,"""Arizona Baseball Club Restaurant""","""401 E Jefferson St""",Phoenix,AZ,85004,33.445362599999996,-112.06749609999999,3.5,8,1,American (New);Restaurants
130890,nSrLMVCShkos5msyVaQAFg,"""Kincaid's Classic American Dining""","""2 S 3rd St""",Phoenix,AZ,85004,33.4477082,-112.070093,3.5,159,0,Steakhouses;Seafood;Restaurants;American (Traditional)
130898,AZ-Pre4QypySrpnNvgrmmw,"""Youngtown Cafe""","""12006 N 111th Ave""",Youngtown,AZ,85363,33.5922357,-112.2987649,4.0,11,0,Cafes;Restaurants
130902,zrMGL9riavdJR4olXaACOQ,"""Brunswick Zone Mesa Lanes""","""1754 W Southern Ave""",Mesa,AZ,85202,33.3943613,-111.86960649999999,3.5,36,1,Restaurants;Bowling;Active Life;Arts & Entertainment;Event Planning & Services;Arcades;Venues & Event Spaces;Amusement Parks
130963,XvYwUnuWEai7p-95cj8S1w,"""Barro's Pizza""","""8830 S Kyrene Rd, Ste 106""",Tempe,AZ,85284,33.3334387,-111.94775530000001,3.0,34,1,Pizza;Restaurants;Sandwiches;Italian
130978,R2fjCEHav7HqIhfBRDWQ9Q,"""Talavera""","""10600 E Crescent Moon Dr""",Scottsdale,AZ,85262,33.731199100000005,-111.8529473,4.0,110,1,Steakhouses;American (New);Restaurants
131002,3Hu-IPhq5I_jyb3YfeHpGQ,"""Wildflower Bread Company""","""4290 E Indian School Rd""",Phoenix,AZ,85018,33.4957026,-111.9889616,4.0,209,1,Sandwiches;Bakeries;Food;Restaurants;Breakfast & Brunch
131011,sPzLsm3l1eUPMzz3ZJJu_w,"""Athena Greek Cuisine""","""7000 E Mayo Blvd, Ste 26""",Phoenix,AZ,85054,33.6556844,-111.93002790000001,3.5,82,0,Ethnic Food;Specialty Food;Greek;Food;Restaurants
131022,EDa7_YfEB2HDOyxDMbipQA,"""Barro's Pizza""","""15475 W McDowell Rd""",Goodyear,AZ,85395,33.4625959,-112.3919462,4.0,121,1,Italian;Restaurants;Sandwiches;Pizza
131045,hf8WoI724TuDeAtH80bgPg,"""Cold Beers & Cheeseburgers""","""1980 W Germann Rd""",Chandler,AZ,85286,33.2773422255,-111.87568996700001,3.5,431,1,Restaurants;Desserts;Bars;Food;Nightlife;American (New);Burgers;American (Traditional);Beer Bar
131052,02d6s2cnDKLllR4f3ykPug,"""Yogis Grill""","""929 N Dobson Rd, Ste 102""",Mesa,AZ,85201,33.433887341,-111.868131906,3.0,56,1,Restaurants;Japanese
131073,wWAepp9K8-KCxrvHGpV2nA,"""Imagine Spain""","""7000 E Shea Blvd""",Scottsdale,AZ,85250,33.5825532,-111.93019309999998,4.0,8,0,Spanish;Restaurants;Basque
131139,BzgeGVOPetKDcgv9FCbpkw,"""Panda Express""","""4025 E Chandler Blvd""",Phoenix,AZ,85048,33.3044612,-111.99457530000001,2.5,24,1,Fast Food;Chinese;Restaurants
131147,yYfgg3sbg_9U2A0w72jLHA,"""Tropical Smoothie Cafe""","""13375 W McDowell Rd, Ste 110""",Goodyear,AZ,85395,33.463428,-112.34698770000001,3.0,150,1,Restaurants;Juice Bars & Smoothies;Cafes;Food;Delis
131151,fMbHYElmKq7NG9AkUk9KBg,"""Bogey's Steak & Seafood""","""Las Sendas Golf Club, 7555 E Eagle Crest Dr""",Mesa,AZ,85207,33.4908904485,-111.670638697,3.5,6,0,Restaurants;Steakhouses;Seafood
131152,ikaff3b56-CXzXADJ6uY6w,"""Mikey's Family Restaurant""","""9333 E Main St""",Mesa,AZ,85207,33.4147447,-111.6288033,4.0,25,1,Diners;Restaurants;Breakfast & Brunch;American (Traditional)
131156,L4H5cnC-AHlOlkIwIwnQnA,"""International Bistro""","""13000 W Indian School Rd, Unit A-6""",Litchfield Park,AZ,85340,33.4948423,-112.3391807,4.0,8,0,Restaurants;Sushi Bars;American (New);Mexican
131157,Fx-11FHhKpx7inwuT1j_2g,"""T.G.I. Friday's""","""1720 S Power Rd""",Mesa,AZ,85206,33.384488,-111.68517949999999,3.0,6,0,Restaurants;American (Traditional)
131180,LIxNfkk9vgPikLh1W-5f8w,"""Artizen""","""2401 E Camelback Rd""",Phoenix,AZ,85016,33.508891245,-112.029288746,4.0,81,1,Breakfast & Brunch;Cocktail Bars;American (New);Restaurants;Bars;Nightlife
131181,_7FdoBvlZH64Zx52ISc59Q,"""Gus's Pizza""","""6245 E Bell Rd, Ste105""",Scottsdale,AZ,85254,33.6396699135,-111.94490583,3.0,25,0,Restaurants;Italian;Pizza
131200,dq4c_0btrrdcz_Nq6RV02g,"""Cactus Tavern""","""2017 E Cactus Rd""",Phoenix,AZ,85022,33.59618629999999,-112.0361236,4.5,37,1,Burgers;Sports Bars;Bars;Nightlife;Pubs;Sandwiches;Restaurants
131222,g8dhp6OvPOZb3GZDp-Eohw,"""Focoso""","""""",Phoenix,AZ,85001,33.45,-112.07,4.5,12,1,Pizza;Food Trucks;Restaurants;Event Planning & Services;Caterers;Italian;Food
131230,8noITN_wTSpXU2tc9oNwTg,"""Auntie Pasto's""","""1859 W Guadalupe Rd, Ste 101""",Mesa,AZ,85202,33.3640786,-111.8738338,4.0,20,0,Restaurants;Italian
131236,nUyKmUId0900VyXUphsigg,"""Meatballz""","""14870 N Northsight Blvd, Ste 103""",Scottsdale,AZ,85260,33.621463,-111.8983054,4.5,17,0,Italian;Restaurants;Delis
131241,m1LOUjVzAAoCS61BTL5i5g,"""Hodori Restaurant""","""1116 S Dobson Rd""",Mesa,AZ,85202,33.3944172,-111.8754243,3.5,319,1,Restaurants;Korean
131313,B_fi4yYSUwfF8vlHO4AmLw,"""Pizza Picazzo""","""1065 E Baseline Rd""",Gilbert,AZ,85233,33.378528700000004,-111.81047439999999,3.0,4,0,Restaurants;Pizza
131324,UO9uwYxH8VfLrhFlZXTMww,"""DQ Grill & Chill Restaurant""","""4911 S Arizona Ave""",Chandler,AZ,85248,33.234584399999996,-111.84120959999998,3.5,11,1,Fast Food;Desserts;Juice Bars & Smoothies;Burgers;Restaurants;Ice Cream & Frozen Yogurt;Sandwiches;Food
131327,YIpwSFLkb1geFIXyqh62rQ,"""Game Time Sports Grill""","""1729 N Dysart Rd""",Avondale,AZ,85392,33.467173100000004,-112.33922050000001,3.5,16,0,Restaurants;Nightlife;Pizza;American (Traditional);Bars;Sports Bars;Chicken Wings;Burgers
131331,mFeJ_qMb0AxwZKbxUCVcLg,"""Mary Elaine's""","""6000 E Camelback Rd""",Scottsdale,AZ,85250,33.501951899999995,-111.95144029999999,5.0,4,0,Jazz & Blues;Arts & Entertainment;Restaurants;Nightlife;French
131349,yGMCl0vYigshkXiZFIDTNw,"""Mimi's Cafe""","""7450 W Bell Rd""",Glendale,AZ,85308,33.6386601,-112.2194035,3.0,153,1,American (Traditional);Wine Bars;Nightlife;Restaurants;Breakfast & Brunch;Bars
131367,wFJFBZDMcV0hBMYOx88IYQ,"""Satay Hut""","""""",Phoenix,AZ,,33.4483771,-112.07403729999999,3.5,27,1,Food Trucks;Restaurants;Food;Asian Fusion;Indonesian
131372,wd-pzPYNehT6QTsc1qr7pA,"""Serranos Mexican Food""","""6440 S Rural Rd""",Tempe,AZ,85283,33.362493,-111.929061,3.5,128,1,Mexican;Restaurants
131378,WtmNaLkPsJTuDoW-kieY9w,"""Super Chunk Sweets & Treats""","""7120 E 6th Ave, Ste 19""",Scottsdale,AZ,85251,33.4991183,-111.9271435,4.5,72,1,Food;Bakeries;Ice Cream & Frozen Yogurt;Sandwiches;Grocery;Restaurants;Specialty Food;Desserts
131384,bgwbuh4gS6bF7Ab1xFgYWA,"""Blue Devil Hood Cleaning""","""""",Phoenix,AZ,85201,33.43065,-111.84371100000001,4.0,4,1,Air Duct Cleaning;Professional Services;Fire Protection Services;Home Services;Restaurants;Office Cleaning;Local Services
131395,kex3XJVtac9Ltek84XnQpg,"""Rubio's""","""3111 W Chandler Blvd, Ste FF-200""",Chandler,AZ,85226,33.3056575,-111.8977551,3.5,22,1,Fast Food;Salad;Event Planning & Services;Restaurants;Mexican;Seafood;Caterers
131400,1AxEmgv8Dsr3iU9Aa40jPw,"""Nabers Music, Bar & Eats""","""825 N 54th St""",Chandler,AZ,85226,33.3162778,-111.9680183,4.0,75,0,Nightlife;Bars;Restaurants
131401,FLTbKRmBytP1AbjWSPEeyw,"""Szechuan Cuisine""","""5865 W Ray Rd""",Chandler,AZ,85226,33.3187306943,-111.943387985,4.0,16,0,Restaurants;Chinese
131416,Un4RxOR8r_7uQVuQWZJGeA,"""Dairy Queen""","""3905 N 107th Ave""",Avondale,AZ,85392,33.4919438,-112.2897331,2.0,36,1,Ice Cream & Frozen Yogurt;Food;Restaurants
131427,gxDwdsB-Lgmfq05F0lefJA,"""Arturo's Mexican Restaurant""","""13290 W Van Buren St""",Goodyear,AZ,85338,33.4500443,-112.38726940000001,4.5,3,0,Restaurants;Mexican
131432,b5bkY8fj3Q8LL2jdMFDUBg,"""Bikini Beans Espresso""","""2330 N 7th St""",Phoenix,AZ,85006,33.474409,-112.06549199999999,4.5,95,1,Coffee & Tea;Restaurants;Food;Cafes
131450,EYF-EVbsyNiygugQgQIsGQ,"""Mulligans Grill""","""1245 E Warner Rd""",Gilbert,AZ,85296,33.3350717649,-111.763893745,4.0,40,1,Restaurants;American (Traditional)
131457,4jIyp1SzHM5R9EL0SCeXMw,"""Pita Pit""","""4972 South Power Rd, Ste 103""",Gilbert,AZ,85234,33.3256928231,-111.687298715,3.0,32,1,Food;Pita;Sandwiches;Mediterranean;American (New);Restaurants;Fast Food;Vegetarian
131465,1GWJWh9WGytmkXKdkXx6Hw,"""Subway""","""2835 N 16th St, Ste 5""",Phoenix,AZ,85006,33.4792,-112.04681709999998,2.5,10,1,Sandwiches;Fast Food;Restaurants
131479,nnWIDsp0iBRxwhjnWTYzjQ,"""McDonald's""","""3848 W Pinnacle Peak Rd""",Glendale,AZ,85310,33.6987321,-112.143075,3.0,10,1,Fast Food;Burgers;Restaurants
131528,SMXmELJ8jFBPDq3VWRlLeQ,"""JC Sushi and Chinese""","""2740 W Bell Rd""",Phoenix,AZ,85053,33.640391383200004,-112.11905792399999,3.5,123,1,Restaurants;Chinese;Sushi Bars
131531,3BzRN2iHIA2FIhttZkpFYw,"""Tiburon Restaurant & Flamingo""","""16335 W Northern Ave""",Litchfield Park,AZ,85340,33.5501689,-112.41057250000001,3.0,21,0,Lounges;Seafood;Nightlife;Bars;Restaurants
131535,TchUT9nn0JVLPwUTexLSVQ,"""TGI Friday's""","""5885 W Bell Rd""",Glendale,AZ,85308,33.638370200000004,-112.1859848,3.5,3,0,Restaurants
131602,JhqMKce3SOAptRoYHP3Tqw,"""Charley's Grilled Sub""","""1703 W Bethany Home Rd""",Phoenix,AZ,85015,33.5224329,-112.09629640000001,3.0,14,1,Sandwiches;Restaurants
131618,Qd_hAnubnVyn9mvL6ajEgw,"""Fatt Bellyz Chicago Fried Chicken and Waffles""","""5124 W Peoria Ave""",Glendale,AZ,85302,33.583112364099996,-112.170042694,3.5,18,0,Cheesesteaks;Fast Food;Chicken Wings;Burgers;Restaurants;Waffles
131627,aep752sZJLQyacJvBm7Tmw,"""Bar n Grill""","""110 S Val Vista Dr""",Gilbert,AZ,85297,33.2856799,-111.75567959999998,3.5,3,0,American (New);Restaurants
131647,wJiC71DNRiUBQAede-qVEw,"""Sunnyside Breakfast Lounge""","""2823 N Power Rd, Ste 101""",Mesa,AZ,85215,33.46673,-111.682257,4.0,285,1,American (New);Food;Breakfast & Brunch;Juice Bars & Smoothies;Restaurants
131664,PzHbUm6bSG2mYcEnpj5WXA,"""Pisa Pizza""","""16650 E Palisades Blvd""",Fountain Hills,AZ,85268,33.6093651,-111.720386,3.5,50,1,Restaurants;Pizza
131688,XeUm1QS078kgjwONhul0ng,"""Pino's Pizza Al Centro""","""139 W Thomas Rd""",Phoenix,AZ,85013,33.480282,-112.0774571,4.0,204,1,Pizza;Restaurants;Salad;Nightlife;Wine Bars;Bars;Italian
131697,ZSocDN1aEAD6U6N5uZ9p8A,"""Mariscos Las Playitas""","""10953 W Buckeye Rd""",Avondale,AZ,85323,33.4351429,-112.296075,4.0,22,1,Mexican;Restaurants
131737,qx6WhZ42eDKmBchZDax4dQ,"""Casanova Brothers Pizza""","""959 N Val Vista Dr""",Gilbert,AZ,85234,33.3677452,-111.7557338,4.5,801,1,Desserts;Pizza;Italian;Restaurants;Food
131752,NnCGKLkGNCoDz5SxOE39KA,"""Bostons Lake House Grill""","""18808 State Rt 188""",Roosevelt,AZ,85545,33.58563,-110.97852900000001,4.0,8,1,Restaurants;Food;American (New)
131761,Vx5WtgU6YK83xCy2feLJ6A,"""Fired Pie""","""7510 W Aspera Blvd, Ste 107""",Glendale,AZ,85308,33.671036196399996,-112.220912875,4.0,51,1,Restaurants;Pizza;Event Planning & Services;Italian;Gluten-Free;Caterers
131762,EbGlh6Vd17jKVMmSPcGBUQ,"""Calistro California Bistro""","""18221 N Pima Rd""",Scottsdale,AZ,85255,33.651369200000005,-111.88624479999999,3.0,54,0,Restaurants;American (New)
131772,osJfovV0FGBDo4n7eD4-AQ,"""Sammiches Bistro""","""15414 N 19th Ave, Ste C""",Phoenix,AZ,85023,33.626378,-112.1002165,4.5,193,0,Burgers;Food;Specialty Food;Sandwiches;Restaurants;Food Delivery Services;Cafes;Salad
131779,IU31IE28AnAduEqJ5Gzvkg,"""Einstein Bros Bagels""","""6350 S McClintock Dr""",Tempe,AZ,85283,33.3642582,-111.91184740000001,3.0,44,1,Delis;Restaurants;Food;Bagels
131784,TEqsEqIRFSQdDm8jwPHdkw,"""Waffle House""","""228 S 24th St""",Phoenix,AZ,85034,33.445002,-112.03073799999999,3.5,3,0,Restaurants;American (Traditional);Breakfast & Brunch
131785,fJOtZILwb801Gf0bayCzhA,"""Rodehouse Restaurant""","""2425 S 24th St""",Phoenix,AZ,85034,33.4253128,-112.0291199,3.5,25,1,Bars;Nightlife;Lounges;Restaurants
131795,HTlsBAd9j1wlWDHxnYczBw,"""La Fonda Del Sol""","""7223 E Shea Blvd""",Scottsdale,AZ,85260,33.5818749,-111.924828,4.0,224,1,Mexican;Restaurants
131811,HWyXgSBj8WL-SbnSi5mlNg,"""Taco Bell""","""725 W Southern Ave""",Phoenix,AZ,85041,33.392072999999996,-112.08228500000001,2.5,9,1,Fast Food;Restaurants;Seafood;Mexican;Tex-Mex
131818,R4iTaNzhvnOpUWPzmTs0ew,"""5 Star Wings""","""2010 E Broadway Rd""",Phoenix,AZ,85040,33.4068834895,-112.03801607,3.0,5,1,Soul Food;Restaurants;Chicken Wings;Barbeque
131819,SOOSUg-ugRI8dRQ96r5Fxw,"""El Ranchero Mexican Grill""","""7200 W Chandler Blvd""",Chandler,AZ,85226,33.3060858,-111.96623770000001,4.0,54,1,Mexican;Restaurants
131822,mGqCYUVnRnrR54Bs8uIysQ,"""TGI Friday's""","""2920 E Germann Rd""",Chandler,AZ,85286,33.2807109,-111.790341,2.5,8,0,American (New);Restaurants
131839,OUTrXbSae1dQniY7fVj3KQ,"""Thai Chili 2 Go - Gilbert""","""6510 S Higley Rd, Ste 105""",Gilbert,AZ,85298,33.232706199999996,-111.7213375,4.0,27,1,Restaurants;Thai
131840,VK_l61W_K2OOkDj-YbDeAQ,"""Paradise Bakery and Cafe""","""13959 W Bell Rd""",Surprise,AZ,85374,33.6382309,-112.36326240000001,3.5,100,0,Bakeries;Food;Sandwiches;Restaurants
131855,DPTmovzocZNwgmOfzJTu_A,"""Mike's Rigatoni Bistro""","""8215 W Bell Rd, Ste 125""",Peoria,AZ,85382,33.636528999999996,-112.23076999999999,3.5,40,0,Italian;Restaurants;Greek
131860,S3RKq5WDrvUO5ss6I2gNVQ,"""Rochelli's Pizza House""","""21043 N Cave Creek Rd, Ste A6""",Phoenix,AZ,85024,33.6789932,-112.0301297,4.0,29,0,Restaurants;Pizza
131875,bjwK290Ln0FCE-XEBoOMig,"""Dark Horse Sports Bar & Grill""","""4929 W Ray Rd""",Chandler,AZ,85226,33.319526,-111.92576299999999,4.0,24,0,Restaurants;American (Traditional);Bars;Sports Bars;Nightlife;Karaoke
131882,M9aTtOeOIG-EOLeHNgkKfQ,"""El Nuevo Taquito""","""4118 S Central Ave""",Phoenix,AZ,85040,33.4091458,-112.0737396,4.5,13,1,Mexican;Restaurants
131957,aNs7wSLFBu5JtCU4OH5RXw,"""BurgerFi""","""1939 S Val Vista Dr""",Mesa,AZ,85204,33.380437,-111.75336899999999,4.0,253,1,Burgers;Restaurants;Hot Dogs;American (Traditional)
131978,Ln9fVEDjGdxmynkws2jICg,"""Hon Machi""","""2975 S Alma School Rd""",Chandler,AZ,85286,33.2627075,-111.8577037,3.5,140,1,Japanese;Restaurants;Sushi Bars
131996,AFgPDQm_pczo5uV3yQBgwg,"""Crave""","""9380 W Westgate Blvd, Ste D-103""",Glendale,AZ,85305,33.5348101594,-112.260623259,3.5,244,0,Nightlife;Breakfast & Brunch;Waffles;Belgian;Restaurants;Burgers;Sandwiches;American (Traditional);Bars
132008,DGaW-qWZc2aHYinHdAT7lQ,"""Red Robin Gourmet Burgers""","""8990 E Talking Stick Way""",Scottsdale,AZ,85250,33.53879439999999,-111.88875209999999,3.0,52,1,Restaurants;American (Traditional);Burgers
132019,TA57efJ1C0acoCx5mtLnJg,"""Chop Chandler""","""2625 W Queen Creek Rd""",Chandler,AZ,85248,33.2611717,-111.8844054,3.5,277,1,Bars;American (New);Restaurants;Nightlife;Steakhouses
132029,zIKVlRqz6NeK_zDvTbtX4A,"""Arby's""","""953 N Dobson Rd""",Mesa,AZ,85201,33.4342322,-111.86982450000001,2.5,14,1,Fast Food;Restaurants;Sandwiches
132041,N5mcKKdcmwirw1bFhE80Sw,"""The Living Room Wine Café & Lounge""","""4905 E Ray Rd, Ste 107""",Phoenix,AZ,85044,33.317289,-111.9777108,3.5,119,1,Lounges;Wine Bars;Restaurants;Cafes;American (New);Nightlife;Bars;Breakfast & Brunch
132063,arFyWH26WkKjGEnh3FNXww,"""Wingstop""","""555 N Scottsdale Rd""",Tempe,AZ,85281,33.434370200100005,-111.92542363700001,3.0,48,1,Chicken Wings;Restaurants
132084,Kgn95ai9ruzslGuNtAnGPg,"""Smokehaus""","""3636 N Scottsdale Rd""",Scottsdale,AZ,85251,33.4903252383,-111.926479004,3.5,85,0,Sports Bars;Burgers;Nightlife;Bars;Sandwiches;Restaurants;Barbeque
132099,ZkUWOdBA4T7pdUhT0dkRzQ,"""Barrio Queen""","""388 N Gilbert Rd""",Gilbert,AZ,85234,33.356905,-111.789915,3.5,502,1,Restaurants;Mexican
132109,x52yXO5HwDq_BpGRyPhJxQ,"""Golden Corral""","""1318 N Cooper Rd""",Gilbert,AZ,85233,33.3737956921,-111.80777009999998,3.0,116,1,American (Traditional);Buffets;Restaurants
132134,pFA2l8MG7hFTmwc6zjDgtA,"""Panda Express""","""9753 W Happy Valley Rd""",Peoria,AZ,85383,33.7102162,-112.2693291,2.0,45,1,Chinese;Fast Food;Restaurants
132153,hPYGpHefTOWcqayL6UxO0g,"""Way Sushi & Teppanyaki""","""2512 S Val Vista Dr, Ste 101""",Gilbert,AZ,85295,33.3049148,-111.75592240000002,3.0,32,0,Sushi Bars;Restaurants
132226,QLNmU_lPRztv27tgpnB5SA,"""Arby's""","""442 N Litchfield Rd""",Goodyear,AZ,85338,33.452328833,-112.358723576,3.0,26,1,Restaurants;Sandwiches;Fast Food
132244,IpcYF2G2UV0wl9_xluQohQ,"""Florencia Pizza""","""13591 W Camino Del Sol""",Sun City West,AZ,85375,33.654838399999996,-112.35382539999999,4.0,36,1,Pizza;Restaurants
132247,QDRFdG8gPPKL7r4yic8j7Q,"""The Original Burrito Company""","""4949 E Elliot Rd""",Phoenix,AZ,85044,33.3485628,-111.9781452,3.5,262,1,Mexican;Restaurants
132264,k_Jyv5xKv_rKyaCJyJLfyg,"""Wingstop""","""6702 W Camelback Rd Ste 103 104""",Glendale,AZ,85303,33.509798499999995,-112.20375320000001,2.5,9,1,Food;Chicken Wings;Restaurants
132271,Mh2syFX0bG-7vylKY9DE4g,"""Cheba Hut""","""5925 Olive Ave, Ste 2""",Glendale,AZ,85302,33.5669839,-112.1872115,4.0,149,1,Sandwiches;Salad;Vegetarian;Restaurants
132284,ypgo_xEb2dghMT-jlJAo3g,"""New China Buffet""","""4105 N 51st Ave, Ste 145""",Phoenix,AZ,85031,33.4950665,-112.16879240000002,3.0,4,1,Buffets;Chinese;Restaurants
132290,0H9bomdciJmcqfojkxLnsA,"""Tokyo Joe's""","""1935 S Val Vista Dr""",Mesa,AZ,85204,33.38126210000001,-111.7533744,3.5,153,1,Food;Sushi Bars;Asian Fusion;Poke;Restaurants;Japanese
132307,bVPTxKhjj4qyTF7_43nY-g,"""Red Robin Gourmet Burgers""","""1636 South Stapley""",Mesa,AZ,85206,33.3837664,-111.8063383,2.5,88,1,Burgers;American (Traditional);Restaurants
132320,-TVXOYL6kvKP1uW6ND9PIg,"""Whataburger""","""1840 S 19th Ave""",Phoenix,AZ,85009,33.4297401152,-112.100313306,3.0,23,1,Restaurants;American (Traditional);Fast Food;Burgers
132328,WozMtihgXeD7tiiVpShLkg,"""Von Hanson's Meats & Spirits""","""2390 N Alma School Rd""",Chandler,AZ,85224,33.3409988,-111.8601111,4.5,126,1,Local Flavor;Restaurants;Butcher;Specialty Food;Food;Beer;Wine & Spirits;Delis;Meat Shops
132329,RWB3UP2f1mOfq8Km1X1Yzw,"""TGI Friday's""","""1559 N Litchfield Rd""",Goodyear,AZ,85338,33.4639405,-112.35753970000002,2.5,12,0,Restaurants;American (New)
132350,Gu4W3BSBajnljGYXQOclHw,"""Grabbagreen Gilbert""","""75 E Rivulon Blvd""",Gilbert,AZ,85295,33.2867698,-111.7871625,3.5,20,1,Specialty Food;Juice Bars & Smoothies;Gluten-Free;Restaurants;Acai Bowls;Health Markets;Food
132363,69mAdGoaaYkuXym1U-4DFA,"""ROK Social House""","""7419 E Indian Plz, Ste B""",Scottsdale,AZ,85251,33.50133710000001,-111.9209828,4.0,12,0,Bars;Food;Nightlife;Korean;Lounges;Restaurants;Beer;Wine & Spirits
132367,QRJuF1Abui7KsH6G5ozD6g,"""Genghis Grill""","""900 N 54th St""",Chandler,AZ,85226,33.3184353787,-111.96903179700001,3.0,50,0,Restaurants;Mongolian;Buffets
132380,vILvd6b0jMFkKkrkpKMbbw,"""Del Taco""","""2510 E Germann Rd""",Chandler,AZ,85286,33.280262699999994,-111.7979657,2.5,23,1,Fast Food;Mexican;Restaurants
132401,MhwAKgF54Rwmm4vkdIb0Lw,"""Rubio's""","""21001 N Tatum Blvd, Ste 34-1130""",Phoenix,AZ,85050,33.676353999999996,-111.9736513,3.5,46,1,Caterers;Restaurants;Event Planning & Services;Salad;Seafood;Mexican
132425,4ueyxqyRCsbMd8XNF4j-ng,"""McDonald's""","""9071 W Olive Ave""",Peoria,AZ,85345,33.565808600000004,-112.25454140000001,1.5,13,1,Burgers;Restaurants;Fast Food
132439,2KadiQLTen9_mN_dXgKR5A,"""Chula Seafood""","""8015 E Roosevelt St""",Scottsdale,AZ,85257,33.4584511,-111.90880209999999,5.0,146,1,Restaurants;Seafood Markets;Specialty Food;Shopping;Food;Wholesale Stores;Poke;Seafood
132443,Y-hmtitiRfg7vmc3N-lTww,"""Sapori D'Italia""","""11865 N Saguaro Blvd""",Fountain Hills,AZ,85268,33.594963,-111.71336399999998,4.5,247,1,Restaurants;Italian;Pizza
132449,c2NkEy9evFde5HGkgI9nzg,"""My Big Fat Greek Restaurant""","""835 N Gilbert Rd""",Gilbert,AZ,85234,33.365729800000004,-111.78976709999999,4.0,9,0,Restaurants;Greek
132468,BAzzSM3zMyYDDwJqgAwZVg,"""Rock Taco Cantina""","""3111 W Chandler Blvd, Ste 2146""",Chandler,AZ,85226,33.3052343,-111.9026145,2.5,27,0,Restaurants;Mexican
132473,raQFxUEzh8bfHUQLkiNHcg,"""Taiwan Express""","""668 N 44th St, # 66A""",Phoenix,AZ,85008,33.455448100000005,-111.98848559999999,3.5,8,0,Restaurants;Chinese;Fast Food;Delis
132504,iBihgoxc6Ot7m2D4D3z0QA,"""Thirsty Lion Gastropub & Grill""","""2000 E Rio Salado Pkwy, Ste 1041""",Tempe,AZ,85281,33.4330350802,-111.905558109,3.5,569,1,Nightlife;Bars;American (Traditional);Pubs;Restaurants;Gastropubs
132593,smheJ4YvpiMObas1mrfAjQ,"""Grilled Expedition On Mill Cafe""","""740 S Mill Ave""",Tempe,AZ,85281,33.4230549,-111.9404797,3.5,4,0,American (New);Restaurants
132612,Xb7jOAa17xtT_uA4sCCAsg,"""Memo's Bistro""","""16820 N 99th Ave""",Sun City,AZ,85351,33.635323,-112.27538999999999,4.0,10,1,Restaurants
